N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix 
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;51;Ecole élémentaire Jacques Brel;1;04;1349;590;2;7;581;28;12;Mme JAMET France;65
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;51;Ecole élémentaire Jacques Brel;1;04;1349;590;2;7;581;28;13;M. COURNET Jean-Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;51;Ecole élémentaire Jacques Brel;1;04;1349;590;2;7;581;28;14;Mme MEDINA Florence;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;51;Ecole élémentaire Jacques Brel;1;04;1349;590;2;7;581;28;15;M. BOCCADIFUOCO Patrice;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;1;M. RIVET-MARTEL Vincent;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;2;M. ALZINGRE Victor;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;3;Mme ROUSSEL Eva;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;4;M. MOXIN Michel;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;5;Mme TROUSSELIER Sylvie;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;6;Mme LACHIVER Morgane;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;7;M. CHAVEROCHE Eric;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;8;M. DEPRET Florian;57
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;9;M. COLET Julien;197
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;10;M. LEBOON Hugo;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;11;Mme MIRALLES Patricia;134
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;12;Mme JAMET France;46
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;13;M. COURNET Jean-Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;14;Mme MEDINA Florence;24
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;52;Ecole élémentaire Jacques Brel;1;04;1058;541;2;5;534;21;15;M. BOCCADIFUOCO Patrice;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;1;M. RIVET-MARTEL Vincent;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;2;M. ALZINGRE Victor;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;3;Mme ROUSSEL Eva;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;4;M. MOXIN Michel;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;5;Mme TROUSSELIER Sylvie;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;6;Mme LACHIVER Morgane;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;7;M. CHAVEROCHE Eric;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;8;M. DEPRET Florian;42
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;9;M. COLET Julien;201
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;11;Mme MIRALLES Patricia;125
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;12;Mme JAMET France;51
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;13;M. COURNET Jean-Philippe;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;14;Mme MEDINA Florence;23
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;53;Ecole élémentaire Marie Curie;1;04;1123;511;5;4;502;25;15;M. BOCCADIFUOCO Patrice;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;1;M. RIVET-MARTEL Vincent;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;2;M. ALZINGRE Victor;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;3;Mme ROUSSEL Eva;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;4;M. MOXIN Michel;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;5;Mme TROUSSELIER Sylvie;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;6;Mme LACHIVER Morgane;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;7;M. CHAVEROCHE Eric;14
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;8;M. DEPRET Florian;35
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;9;M. COLET Julien;187
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;10;M. LEBOON Hugo;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;11;Mme MIRALLES Patricia;117
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;12;Mme JAMET France;77
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;13;M. COURNET Jean-Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;14;Mme MEDINA Florence;26
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;54;Maison Pour Tous Albert Camus;1;04;1236;505;0;8;497;8;15;M. BOCCADIFUOCO Patrice;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;1;M. RIVET-MARTEL Vincent;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;2;M. ALZINGRE Victor;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;3;Mme ROUSSEL Eva;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;4;M. MOXIN Michel;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;5;Mme TROUSSELIER Sylvie;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;6;Mme LACHIVER Morgane;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;7;M. CHAVEROCHE Eric;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;8;M. DEPRET Florian;29
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;9;M. COLET Julien;122
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;11;Mme MIRALLES Patricia;58
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;12;Mme JAMET France;61
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;13;M. COURNET Jean-Philippe;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;14;Mme MEDINA Florence;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;55;Ecole élémentaire Georges Simenon;1;04;894;335;2;10;323;8;15;M. BOCCADIFUOCO Patrice;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;1;M. RIVET-MARTEL Vincent;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;2;M. ALZINGRE Victor;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;3;Mme ROUSSEL Eva;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;4;M. MOXIN Michel;12
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;5;Mme TROUSSELIER Sylvie;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;6;Mme LACHIVER Morgane;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;7;M. CHAVEROCHE Eric;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;8;M. DEPRET Florian;45
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;9;M. COLET Julien;113
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;11;Mme MIRALLES Patricia;93
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;12;Mme JAMET France;60
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;13;M. COURNET Jean-Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;14;Mme MEDINA Florence;26
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;56;Ecole élémentaire Georges Simenon;1;04;900;394;2;7;385;6;15;M. BOCCADIFUOCO Patrice;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;1;M. RIVET-MARTEL Vincent;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;2;M. ALZINGRE Victor;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;3;Mme ROUSSEL Eva;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;4;M. MOXIN Michel;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;5;Mme TROUSSELIER Sylvie;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;6;Mme LACHIVER Morgane;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;7;M. CHAVEROCHE Eric;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;8;M. DEPRET Florian;46
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;9;M. COLET Julien;140
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;10;M. LEBOON Hugo;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;11;Mme MIRALLES Patricia;55
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;12;Mme JAMET France;77
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;13;M. COURNET Jean-Philippe;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;14;Mme MEDINA Florence;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;57;Ecole élémentaire Garibaldi;1;04;973;377;1;4;372;20;15;M. BOCCADIFUOCO Patrice;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;1;M. RIVET-MARTEL Vincent;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;2;M. ALZINGRE Victor;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;3;Mme ROUSSEL Eva;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;4;M. MOXIN Michel;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;5;Mme TROUSSELIER Sylvie;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;6;Mme LACHIVER Morgane;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;7;M. CHAVEROCHE Eric;13
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;8;M. DEPRET Florian;31
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;9;M. COLET Julien;157
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;10;M. LEBOON Hugo;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;11;Mme MIRALLES Patricia;69
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;12;Mme JAMET France;61
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;13;M. COURNET Jean-Philippe;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;14;Mme MEDINA Florence;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;58;Ecole élémentaire Garibaldi;1;04;880;378;1;9;368;8;15;M. BOCCADIFUOCO Patrice;0
